Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,Overall Rating_home,Attack_home,Midfield_home,Defence_home,Num of Players_home,Build-up Style_home,Overall Rating_away,Attack_away,Midfield_away,Defence_away,Num of Players_away,Build-up Style_away
B1,2021-01-27,20:00,Charleroi,Oud-Heverlee Leuven,1,1,D,0.0,1.0,A,19.0,17.0,11.0,5.0,9.0,14.0,12.0,5.0,2.0,3.0,0.0,0.0,1.8,3.8,4.0,2020-2021,71.0,72.0,71.0,69.0,27.0,Fast Build-Up,,,,,,
B1,2021-01-27,20:00,Gent,St Truiden,1,1,D,0.0,1.0,A,10.0,3.0,5.0,2.0,18.0,16.0,6.0,3.0,1.0,2.0,0.0,0.0,1.57,4.0,5.75,2020-2021,75.0,76.0,75.0,72.0,27.0,Balanced,68.0,68.0,68.0,66.0,26.0,Fast Build-Up
B1,2021-01-28,17:45,Cercle Brugge,Club Brugge,1,2,A,1.0,1.0,D,8.0,8.0,5.0,3.0,9.0,9.0,2.0,6.0,0.0,2.0,0.0,0.0,7.5,5.0,1.36,2020-2021,67.0,68.0,67.0,65.0,25.0,Balanced,76.0,75.0,77.0,73.0,28.0,Balanced
B1,2021-01-28,20:00,Oostende,Standard,2,2,D,1.0,0.0,H,9.0,21.0,3.0,5.0,15.0,5.0,8.0,12.0,2.0,0.0,0.0,0.0,2.7,3.2,2.6,2020-2021,68.0,69.0,68.0,66.0,27.0,Long Ball,,,,,,
B1,2021-01-29,19:45,Antwerp,Waasland-Beveren,3,2,H,1.0,1.0,D,15.0,6.0,7.0,3.0,7.0,9.0,12.0,2.0,2.0,1.0,0.0,0.0,1.5,4.5,6.0,2020-2021,72.0,73.0,72.0,70.0,28.0,Long Ball,66.0,67.0,66.0,64.0,24.0,Long Ball
B1,2021-01-30,15:15,Mechelen,Genk,0,0,D,0.0,0.0,D,15.0,12.0,2.0,3.0,20.0,16.0,4.0,3.0,2.0,3.0,0.0,0.0,2.55,3.4,2.62,2020-2021,70.0,71.0,70.0,68.0,26.0,Balanced,73.0,73.0,73.0,71.0,25.0,Balanced
B1,2021-01-30,17:30,Eupen,Mouscron,1,1,D,1.0,0.0,H,12.0,11.0,5.0,4.0,10.0,13.0,7.0,6.0,0.0,2.0,0.0,0.0,2.05,3.3,3.5,2020-2021,66.0,66.0,66.0,64.0,26.0,Balanced,65.0,66.0,65.0,63.0,25.0,Long Ball
B1,2021-01-30,17:30,Oud-Heverlee Leuven,Beerschot VA,0,1,A,0.0,0.0,D,14.0,14.0,3.0,7.0,15.0,12.0,6.0,4.0,3.0,2.0,0.0,0.0,2.2,3.5,3.1,2020-2021,,,,,,,,,,,,
B1,2021-01-30,19:45,Kortrijk,Charleroi,1,3,A,0.0,1.0,A,12.0,14.0,4.0,5.0,14.0,19.0,5.0,3.0,1.0,1.0,1.0,0.0,2.45,3.4,2.75,2020-2021,,,,,,,71.0,72.0,71.0,69.0,27.0,Fast Build-Up
B1,2021-01-31,12:30,Club Brugge,Standard,3,1,H,2.0,1.0,H,17.0,10.0,7.0,5.0,8.0,18.0,7.0,4.0,1.0,4.0,0.0,0.0,1.55,3.8,6.5,2020-2021,76.0,75.0,77.0,73.0,28.0,Balanced,,,,,,
B1,2021-01-31,15:00,Waregem,Oostende,2,1,H,1.0,1.0,D,20.0,13.0,3.0,7.0,8.0,11.0,7.0,9.0,1.0,1.0,0.0,0.0,3.4,3.5,2.05,2020-2021,69.0,70.0,69.0,67.0,28.0,Balanced,68.0,69.0,68.0,66.0,27.0,Long Ball
B1,2021-01-31,17:15,Anderlecht,Gent,0,0,D,0.0,0.0,D,10.0,12.0,4.0,3.0,11.0,17.0,5.0,3.0,0.0,1.0,0.0,0.0,2.25,3.4,3.1,2020-2021,73.0,73.0,73.0,71.0,29.0,Balanced,75.0,76.0,75.0,72.0,27.0,Balanced
B1,2021-01-31,19:45,St Truiden,Cercle Brugge,3,0,H,1.0,0.0,H,10.0,15.0,6.0,2.0,7.0,11.0,1.0,4.0,3.0,2.0,0.0,0.0,2.0,3.5,3.5,2020-2021,68.0,68.0,68.0,66.0,26.0,Fast Build-Up,67.0,68.0,67.0,65.0,25.0,Balanced
B1,2021-02-05,19:45,Mouscron,Kortrijk,0,3,A,0.0,2.0,A,10.0,13.0,3.0,5.0,14.0,8.0,4.0,4.0,2.0,1.0,1.0,0.0,3.0,3.4,2.3,2020-2021,65.0,66.0,65.0,63.0,25.0,Long Ball,,,,,,
B1,2021-02-06,15:15,Oostende,St Truiden,3,1,H,1.0,0.0,H,13.0,5.0,4.0,2.0,8.0,14.0,7.0,5.0,0.0,1.0,0.0,0.0,2.0,3.2,3.8,2020-2021,68.0,69.0,68.0,66.0,27.0,Long Ball,68.0,68.0,68.0,66.0,26.0,Fast Build-Up
B1,2021-02-06,17:30,Cercle Brugge,Mechelen,0,1,A,0.0,0.0,D,9.0,13.0,3.0,3.0,13.0,11.0,7.0,10.0,2.0,1.0,0.0,0.0,3.0,3.6,2.15,2020-2021,67.0,68.0,67.0,65.0,25.0,Balanced,70.0,71.0,70.0,68.0,26.0,Balanced
B1,2021-02-06,17:30,Waasland-Beveren,Club Brugge,0,2,A,0.0,1.0,A,6.0,22.0,0.0,10.0,16.0,9.0,3.0,5.0,2.0,0.0,0.0,0.0,13.0,7.5,1.16,2020-2021,66.0,67.0,66.0,64.0,24.0,Long Ball,76.0,75.0,77.0,73.0,28.0,Balanced
B1,2021-02-06,19:45,Standard,Oud-Heverlee Leuven,1,1,D,0.0,0.0,D,13.0,10.0,4.0,3.0,11.0,13.0,7.0,1.0,3.0,1.0,1.0,0.0,1.65,3.8,5.0,2020-2021,,,,,,,,,,,,
B1,2021-02-07,12:30,Beerschot VA,Antwerp,1,2,A,0.0,0.0,D,6.0,11.0,3.0,2.0,8.0,16.0,5.0,7.0,4.0,3.0,0.0,0.0,3.4,3.25,2.2,2020-2021,,,,,,,72.0,73.0,72.0,70.0,28.0,Long Ball
B1,2021-02-07,15:00,Charleroi,Waregem,1,1,D,1.0,0.0,H,9.0,20.0,8.0,5.0,16.0,8.0,3.0,6.0,1.0,1.0,0.0,0.0,1.75,3.6,4.33,2020-2021,71.0,72.0,71.0,69.0,27.0,Fast Build-Up,69.0,70.0,69.0,67.0,28.0,Balanced
B1,2021-02-07,17:15,Genk,Anderlecht,1,2,A,1.0,2.0,A,5.0,11.0,1.0,3.0,16.0,11.0,5.0,2.0,3.0,2.0,0.0,0.0,2.3,3.4,3.0,2020-2021,73.0,73.0,73.0,71.0,25.0,Balanced,73.0,73.0,73.0,71.0,29.0,Balanced
B1,2021-02-07,19:45,Gent,Eupen,2,2,D,2.0,1.0,H,9.0,7.0,3.0,4.0,10.0,16.0,3.0,1.0,4.0,2.0,0.0,0.0,1.65,3.75,5.0,2020-2021,75.0,76.0,75.0,72.0,27.0,Balanced,66.0,66.0,66.0,64.0,26.0,Balanced
B1,2021-02-12,19:45,Oud-Heverlee Leuven,Kortrijk,3,1,H,3.0,0.0,H,8.0,28.0,4.0,10.0,7.0,17.0,3.0,5.0,2.0,4.0,1.0,0.0,2.9,3.4,2.37,2020-2021,,,,,,,,,,,,
B1,2021-02-13,17:30,St Truiden,Waregem,1,2,A,0.0,0.0,D,9.0,15.0,5.0,9.0,12.0,13.0,5.0,2.0,0.0,2.0,0.0,0.0,2.0,3.5,3.6,2020-2021,68.0,68.0,68.0,66.0,26.0,Fast Build-Up,69.0,70.0,69.0,67.0,28.0,Balanced
B1,2021-02-14,12:30,Standard,Antwerp,1,1,D,1.0,1.0,D,9.0,14.0,3.0,5.0,8.0,21.0,4.0,2.0,1.0,4.0,0.0,0.0,2.05,3.5,3.6,2020-2021,,,,,,,72.0,73.0,72.0,70.0,28.0,Long Ball
B1,2021-02-14,15:00,Beerschot VA,Mechelen,1,2,A,0.0,0.0,D,14.0,16.0,3.0,6.0,8.0,12.0,5.0,6.0,2.0,0.0,0.0,0.0,3.1,3.5,2.25,2020-2021,,,,,,,70.0,71.0,70.0,68.0,26.0,Balanced
B1,2021-02-14,19:45,Cercle Brugge,Anderlecht,0,0,D,0.0,0.0,D,10.0,4.0,4.0,0.0,10.0,12.0,4.0,2.0,1.0,1.0,0.0,0.0,3.8,3.6,1.9,2020-2021,67.0,68.0,67.0,65.0,25.0,Balanced,73.0,73.0,73.0,71.0,29.0,Balanced
B1,2021-02-15,19:45,Gent,Mouscron,4,0,H,1.0,0.0,H,20.0,10.0,9.0,2.0,9.0,12.0,7.0,3.0,1.0,1.0,0.0,0.0,1.5,4.2,6.5,2020-2021,75.0,76.0,75.0,72.0,27.0,Balanced,65.0,66.0,65.0,63.0,25.0,Long Ball
B1,2021-02-17,16:00,Waasland-Beveren,Eupen,1,0,H,1.0,0.0,H,11.0,9.0,5.0,4.0,18.0,18.0,4.0,5.0,3.0,2.0,0.0,0.0,4.0,3.8,1.83,2020-2021,66.0,67.0,66.0,64.0,24.0,Long Ball,66.0,66.0,66.0,64.0,26.0,Balanced
B1,2021-02-17,18:00,Oostende,Genk,3,1,H,2.0,1.0,H,7.0,10.0,4.0,1.0,13.0,8.0,4.0,2.0,1.0,2.0,0.0,0.0,2.25,3.6,2.8,2020-2021,68.0,69.0,68.0,66.0,27.0,Long Ball,73.0,73.0,73.0,71.0,25.0,Balanced
B1,2021-02-19,19:45,Mechelen,Gent,1,1,D,1.0,1.0,D,14.0,12.0,3.0,6.0,11.0,9.0,3.0,3.0,1.0,1.0,0.0,0.0,3.4,3.6,2.05,2020-2021,70.0,71.0,70.0,68.0,26.0,Balanced,75.0,76.0,75.0,72.0,27.0,Balanced
B1,2021-02-20,15:15,Eupen,Oostende,1,1,D,0.0,0.0,D,9.0,10.0,2.0,1.0,11.0,10.0,3.0,2.0,3.0,2.0,0.0,0.0,2.7,3.5,2.45,2020-2021,66.0,66.0,66.0,64.0,26.0,Balanced,68.0,69.0,68.0,66.0,27.0,Long Ball
B1,2021-02-20,17:30,Mouscron,Cercle Brugge,1,2,A,0.0,1.0,A,9.0,15.0,3.0,8.0,12.0,12.0,7.0,5.0,4.0,2.0,0.0,0.0,2.37,3.5,2.8,2020-2021,65.0,66.0,65.0,63.0,25.0,Long Ball,67.0,68.0,67.0,65.0,25.0,Balanced
B1,2021-02-20,19:45,Waasland-Beveren,Charleroi,1,1,D,0.0,0.0,D,12.0,8.0,3.0,2.0,12.0,10.0,7.0,3.0,2.0,0.0,0.0,0.0,3.6,3.5,1.9,2020-2021,66.0,67.0,66.0,64.0,24.0,Long Ball,71.0,72.0,71.0,69.0,27.0,Fast Build-Up
B1,2021-02-21,12:30,Anderlecht,Kortrijk,0,2,A,0.0,1.0,A,10.0,13.0,0.0,8.0,13.0,15.0,6.0,6.0,0.0,3.0,0.0,0.0,1.6,4.0,5.25,2020-2021,73.0,73.0,73.0,71.0,29.0,Balanced,,,,,,
B1,2021-02-21,15:00,Waregem,Standard,3,2,H,1.0,1.0,D,13.0,11.0,4.0,6.0,15.0,16.0,6.0,3.0,0.0,1.0,0.0,0.0,3.5,3.4,1.95,2020-2021,69.0,70.0,69.0,67.0,28.0,Balanced,,,,,,
B1,2021-02-21,17:15,Genk,Beerschot VA,1,2,A,0.0,0.0,D,20.0,12.0,6.0,5.0,12.0,11.0,10.0,3.0,2.0,3.0,0.0,0.0,1.61,4.33,4.75,2020-2021,73.0,73.0,73.0,71.0,25.0,Balanced,,,,,,
B1,2021-02-21,19:45,Antwerp,St Truiden,0,0,D,0.0,0.0,D,9.0,9.0,3.0,0.0,10.0,11.0,3.0,4.0,1.0,1.0,0.0,0.0,1.7,4.0,4.33,2020-2021,72.0,73.0,72.0,70.0,28.0,Long Ball,68.0,68.0,68.0,66.0,26.0,Fast Build-Up
B1,2021-02-22,19:45,Club Brugge,Oud-Heverlee Leuven,3,0,H,2.0,0.0,H,21.0,4.0,10.0,0.0,16.0,13.0,8.0,5.0,1.0,3.0,0.0,0.0,1.2,7.0,11.0,2020-2021,76.0,75.0,77.0,73.0,28.0,Balanced,,,,,,
B1,2021-02-26,19:45,Charleroi,Genk,1,2,A,0.0,1.0,A,13.0,13.0,4.0,4.0,7.0,10.0,3.0,6.0,2.0,2.0,0.0,0.0,3.1,3.5,2.2,2020-2021,71.0,72.0,71.0,69.0,27.0,Fast Build-Up,73.0,73.0,73.0,71.0,25.0,Balanced
B1,2021-02-27,15:15,Cercle Brugge,Waasland-Beveren,2,0,H,1.0,0.0,H,13.0,9.0,4.0,2.0,15.0,14.0,1.0,1.0,2.0,5.0,0.0,0.0,1.75,4.0,4.2,2020-2021,67.0,68.0,67.0,65.0,25.0,Balanced,66.0,67.0,66.0,64.0,24.0,Long Ball
B1,2021-02-27,17:30,Oostende,Mechelen,2,0,H,1.0,0.0,H,15.0,15.0,6.0,1.0,12.0,4.0,5.0,11.0,2.0,3.0,0.0,0.0,2.37,3.6,2.7,2020-2021,68.0,69.0,68.0,66.0,27.0,Long Ball,70.0,71.0,70.0,68.0,26.0,Balanced
B1,2021-02-27,19:45,Kortrijk,Waregem,1,2,A,1.0,1.0,D,8.0,9.0,6.0,3.0,16.0,15.0,1.0,6.0,1.0,4.0,0.0,0.0,1.95,3.6,3.5,2020-2021,,,,,,,69.0,70.0,69.0,67.0,28.0,Balanced
B1,2021-02-28,12:30,Standard,Anderlecht,1,3,A,0.0,1.0,A,13.0,11.0,4.0,4.0,22.0,19.0,2.0,3.0,3.0,2.0,0.0,0.0,2.5,3.5,2.62,2020-2021,,,,,,,73.0,73.0,73.0,71.0,29.0,Balanced
B1,2021-02-28,15:00,Beerschot VA,Mouscron,2,2,D,0.0,1.0,A,9.0,10.0,3.0,3.0,9.0,14.0,3.0,4.0,2.0,5.0,0.0,0.0,2.05,3.6,3.3,2020-2021,,,,,,,65.0,66.0,65.0,63.0,25.0,Long Ball
B1,2021-02-28,19:45,St Truiden,Eupen,0,2,A,0.0,1.0,A,11.0,10.0,3.0,4.0,4.0,8.0,6.0,9.0,2.0,1.0,1.0,0.0,2.15,3.6,3.0,2020-2021,68.0,68.0,68.0,66.0,26.0,Fast Build-Up,66.0,66.0,66.0,64.0,26.0,Balanced
B1,2021-03-01,19:45,Oud-Heverlee Leuven,Antwerp,2,0,H,2.0,0.0,H,10.0,13.0,6.0,6.0,10.0,15.0,2.0,5.0,1.0,2.0,0.0,0.0,3.4,3.6,2.0,2020-2021,,,,,,,72.0,73.0,72.0,70.0,28.0,Long Ball
B1,2021-03-05,19:45,Charleroi,St Truiden,0,0,D,0.0,0.0,D,18.0,5.0,4.0,4.0,9.0,11.0,4.0,1.0,1.0,2.0,0.0,0.0,2.2,3.6,3.0,2020-2021,71.0,72.0,71.0,69.0,27.0,Fast Build-Up,68.0,68.0,68.0,66.0,26.0,Fast Build-Up
B1,2021-03-06,15:15,Eupen,Oud-Heverlee Leuven,3,3,D,2.0,2.0,D,10.0,13.0,7.0,8.0,21.0,9.0,2.0,6.0,4.0,2.0,0.0,0.0,1.75,3.8,4.2,2020-2021,66.0,66.0,66.0,64.0,26.0,Balanced,,,,,,
B1,2021-03-06,17:30,Waasland-Beveren,Beerschot VA,1,2,A,1.0,1.0,D,18.0,7.0,6.0,2.0,13.0,17.0,9.0,1.0,2.0,2.0,0.0,0.0,3.0,3.6,2.15,2020-2021,66.0,67.0,66.0,64.0,24.0,Long Ball,,,,,,
B1,2021-03-06,19:45,Antwerp,Kortrijk,4,2,H,1.0,0.0,H,9.0,18.0,7.0,8.0,11.0,15.0,5.0,9.0,1.0,1.0,1.0,0.0,1.9,3.6,3.6,2020-2021,72.0,73.0,72.0,70.0,28.0,Long Ball,,,,,,
B1,2021-03-07,12:30,Mouscron,Standard,1,0,H,1.0,0.0,H,8.0,21.0,0.0,4.0,11.0,16.0,3.0,14.0,2.0,1.0,0.0,0.0,3.5,3.6,2.0,2020-2021,65.0,66.0,65.0,63.0,25.0,Long Ball,,,,,,
B1,2021-03-07,15:00,Club Brugge,Waregem,3,0,H,2.0,0.0,H,18.0,7.0,8.0,1.0,6.0,6.0,6.0,2.0,0.0,1.0,0.0,0.0,1.22,7.0,10.0,2020-2021,76.0,75.0,77.0,73.0,28.0,Balanced,69.0,70.0,69.0,67.0,28.0,Balanced
B1,2021-03-07,17:15,Anderlecht,Mechelen,1,1,D,1.0,0.0,H,14.0,7.0,3.0,2.0,16.0,16.0,6.0,0.0,0.0,1.0,0.0,0.0,1.9,3.75,3.6,2020-2021,73.0,73.0,73.0,71.0,29.0,Balanced,70.0,71.0,70.0,68.0,26.0,Balanced
B1,2021-03-07,19:45,Genk,Cercle Brugge,2,0,H,2.0,0.0,H,15.0,7.0,8.0,1.0,9.0,17.0,8.0,2.0,1.0,4.0,0.0,1.0,1.7,3.8,4.33,2020-2021,73.0,73.0,73.0,71.0,25.0,Balanced,67.0,68.0,67.0,65.0,25.0,Balanced
B1,2021-03-08,19:45,Gent,Oostende,1,0,H,1.0,0.0,H,7.0,15.0,2.0,3.0,16.0,10.0,4.0,2.0,1.0,0.0,0.0,0.0,1.72,3.8,4.5,2020-2021,75.0,76.0,75.0,72.0,27.0,Balanced,68.0,69.0,68.0,66.0,27.0,Long Ball
B1,2021-03-12,19:45,Charleroi,Club Brugge,1,1,D,0.0,1.0,A,5.0,8.0,3.0,2.0,10.0,7.0,7.0,7.0,3.0,0.0,0.0,0.0,6.5,4.0,1.5,2020-2021,71.0,72.0,71.0,69.0,27.0,Fast Build-Up,76.0,75.0,77.0,73.0,28.0,Balanced
B1,2021-03-15,19:45,Gent,Club Brugge,0,4,A,0.0,0.0,D,11.0,8.0,2.0,5.0,14.0,13.0,5.0,6.0,0.0,1.0,0.0,0.0,3.3,3.6,2.1,2020-2021,75.0,76.0,75.0,72.0,27.0,Balanced,76.0,75.0,77.0,73.0,28.0,Balanced
B1,2021-03-19,19:45,Genk,Standard,2,2,D,0.0,0.0,D,14.0,20.0,5.0,5.0,9.0,15.0,3.0,6.0,2.0,4.0,0.0,0.0,2.05,3.4,3.5,2020-2021,73.0,73.0,73.0,71.0,25.0,Balanced,,,,,,
B1,2021-03-20,17:30,Mouscron,Oostende,0,1,A,0.0,0.0,D,10.0,15.0,2.0,5.0,10.0,11.0,2.0,9.0,1.0,1.0,0.0,0.0,3.6,3.3,2.05,2020-2021,65.0,66.0,65.0,63.0,25.0,Long Ball,68.0,69.0,68.0,66.0,27.0,Long Ball
B1,2021-03-20,19:45,Eupen,Kortrijk,2,0,H,0.0,0.0,D,23.0,8.0,8.0,0.0,8.0,10.0,6.0,4.0,2.0,2.0,0.0,0.0,2.45,3.3,2.75,2020-2021,66.0,66.0,66.0,64.0,26.0,Balanced,,,,,,
B1,2021-03-21,12:30,Club Brugge,Antwerp,0,2,A,0.0,2.0,A,14.0,5.0,4.0,2.0,8.0,14.0,5.0,2.0,4.0,2.0,1.0,0.0,1.5,4.2,6.5,2020-2021,76.0,75.0,77.0,73.0,28.0,Balanced,72.0,73.0,72.0,70.0,28.0,Long Ball
B1,2021-03-21,15:00,Mechelen,Oud-Heverlee Leuven,2,2,D,1.0,1.0,D,20.0,12.0,8.0,4.0,17.0,11.0,6.0,4.0,3.0,1.0,0.0,0.0,1.8,3.75,4.33,2020-2021,70.0,71.0,70.0,68.0,26.0,Balanced,,,,,,
B1,2021-03-21,17:15,Anderlecht,Waregem,4,1,H,2.0,1.0,H,26.0,4.0,11.0,1.0,10.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,1.57,4.0,5.75,2020-2021,73.0,73.0,73.0,71.0,29.0,Balanced,69.0,70.0,69.0,67.0,28.0,Balanced
B1,2021-03-21,19:45,Gent,Cercle Brugge,1,0,H,0.0,0.0,D,9.0,7.0,5.0,3.0,18.0,19.0,3.0,2.0,2.0,2.0,0.0,0.0,2.05,3.75,3.2,2020-2021,75.0,76.0,75.0,72.0,27.0,Balanced,67.0,68.0,67.0,65.0,25.0,Balanced
B1,2021-04-03,15:15,Oostende,Waasland-Beveren,0,2,A,0.0,2.0,A,18.0,15.0,6.0,7.0,9.0,19.0,4.0,3.0,2.0,2.0,2.0,0.0,1.44,4.5,7.0,2020-2021,68.0,69.0,68.0,66.0,27.0,Long Ball,66.0,67.0,66.0,64.0,24.0,Long Ball
B1,2021-04-03,17:30,St Truiden,Mechelen,2,1,H,2.0,0.0,H,12.0,15.0,3.0,6.0,13.0,9.0,5.0,8.0,0.0,2.0,0.0,0.0,2.9,3.4,2.4,2020-2021,68.0,68.0,68.0,66.0,26.0,Fast Build-Up,70.0,71.0,70.0,68.0,26.0,Balanced
B1,2021-04-03,19:45,Kortrijk,Club Brugge,1,2,A,1.0,1.0,D,11.0,13.0,5.0,3.0,14.0,15.0,3.0,9.0,4.0,2.0,0.0,0.0,6.5,4.2,1.5,2020-2021,,,,,,,76.0,75.0,77.0,73.0,28.0,Balanced
B1,2021-04-04,12:30,Cercle Brugge,Beerschot VA,2,1,H,2.0,0.0,H,7.0,8.0,3.0,1.0,10.0,15.0,2.0,4.0,3.0,1.0,1.0,0.0,1.95,3.6,3.6,2020-2021,67.0,68.0,67.0,65.0,25.0,Balanced,,,,,,
B1,2021-04-04,17:15,Standard,Gent,2,1,H,0.0,1.0,A,16.0,13.0,4.0,4.0,9.0,14.0,6.0,7.0,2.0,4.0,0.0,0.0,2.55,3.4,2.62,2020-2021,,,,,,,75.0,76.0,75.0,72.0,27.0,Balanced
B1,2021-04-04,19:45,Charleroi,Mouscron,1,1,D,0.0,0.0,D,15.0,18.0,6.0,4.0,17.0,17.0,6.0,5.0,1.0,3.0,0.0,0.0,1.8,3.6,4.5,2020-2021,71.0,72.0,71.0,69.0,27.0,Fast Build-Up,65.0,66.0,65.0,63.0,25.0,Long Ball
B1,2021-04-05,12:30,Oud-Heverlee Leuven,Genk,2,3,A,0.0,1.0,A,10.0,21.0,7.0,8.0,8.0,12.0,7.0,7.0,1.0,0.0,0.0,0.0,3.75,3.5,1.95,2020-2021,,,,,,,73.0,73.0,73.0,71.0,25.0,Balanced
B1,2021-04-05,15:00,Waregem,Eupen,2,1,H,0.0,1.0,A,24.0,21.0,10.0,8.0,9.0,15.0,7.0,8.0,1.0,3.0,0.0,1.0,2.3,3.4,2.9,2020-2021,69.0,70.0,69.0,67.0,28.0,Balanced,66.0,66.0,66.0,64.0,26.0,Balanced
B1,2021-04-05,17:15,Antwerp,Anderlecht,1,4,A,0.0,0.0,D,9.0,14.0,4.0,8.0,11.0,11.0,1.0,7.0,0.0,1.0,0.0,0.0,3.0,3.2,2.45,2020-2021,72.0,73.0,72.0,70.0,28.0,Long Ball,73.0,73.0,73.0,71.0,29.0,Balanced
B1,2021-04-06,18:00,Waasland-Beveren,St Truiden,2,4,A,1.0,1.0,D,13.0,19.0,6.0,8.0,11.0,7.0,4.0,6.0,5.0,1.0,2.0,0.0,3.1,3.5,2.2,2020-2021,66.0,67.0,66.0,64.0,24.0,Long Ball,68.0,68.0,68.0,66.0,26.0,Fast Build-Up
B1,2021-04-07,18:00,Beerschot VA,Charleroi,2,1,H,1.0,0.0,H,12.0,16.0,4.0,3.0,13.0,14.0,3.0,9.0,2.0,2.0,0.0,0.0,2.8,3.5,2.37,2020-2021,,,,,,,71.0,72.0,71.0,69.0,27.0,Fast Build-Up
B1,2021-04-09,19:45,Eupen,Standard,0,4,A,0.0,1.0,A,11.0,19.0,3.0,6.0,10.0,12.0,6.0,5.0,1.0,0.0,0.0,0.0,3.5,3.4,2.05,2020-2021,66.0,66.0,66.0,64.0,26.0,Balanced,,,,,,
B1,2021-04-10,15:15,Cercle Brugge,Oud-Heverlee Leuven,3,0,H,1.0,0.0,H,12.0,13.0,6.0,2.0,13.0,13.0,4.0,11.0,4.0,1.0,1.0,0.0,2.0,3.75,3.4,2020-2021,67.0,68.0,67.0,65.0,25.0,Balanced,,,,,,
B1,2021-04-10,17:30,Mechelen,Waregem,4,2,H,2.0,0.0,H,20.0,18.0,12.0,5.0,14.0,9.0,3.0,7.0,3.0,0.0,0.0,0.0,1.75,4.2,4.0,2020-2021,70.0,71.0,70.0,68.0,26.0,Balanced,69.0,70.0,69.0,67.0,28.0,Balanced
B1,2021-04-10,19:45,Gent,Charleroi,4,0,H,2.0,0.0,H,17.0,9.0,8.0,2.0,12.0,14.0,9.0,3.0,3.0,2.0,0.0,0.0,1.66,4.0,4.75,2020-2021,75.0,76.0,75.0,72.0,27.0,Balanced,71.0,72.0,71.0,69.0,27.0,Fast Build-Up
B1,2021-04-11,12:30,Genk,St Truiden,4,0,H,3.0,0.0,H,19.0,6.0,8.0,2.0,13.0,13.0,5.0,2.0,0.0,1.0,0.0,0.0,1.55,4.2,5.5,2020-2021,73.0,73.0,73.0,71.0,25.0,Balanced,68.0,68.0,68.0,66.0,26.0,Fast Build-Up
B1,2021-04-11,15:00,Waasland-Beveren,Kortrijk,3,4,A,2.0,1.0,H,10.0,12.0,5.0,9.0,10.0,15.0,6.0,3.0,1.0,1.0,0.0,0.0,3.4,3.8,2.0,2020-2021,66.0,67.0,66.0,64.0,24.0,Long Ball,,,,,,
B1,2021-04-11,17:15,Anderlecht,Club Brugge,2,1,H,0.0,0.0,D,8.0,10.0,3.0,3.0,7.0,20.0,3.0,4.0,1.0,3.0,0.0,0.0,3.5,3.25,2.15,2020-2021,73.0,73.0,73.0,71.0,29.0,Balanced,76.0,75.0,77.0,73.0,28.0,Balanced
B1,2021-04-11,19:45,Beerschot VA,Oostende,1,2,A,1.0,0.0,H,9.0,21.0,3.0,7.0,10.0,15.0,1.0,11.0,1.0,2.0,0.0,0.0,3.1,3.5,2.2,2020-2021,,,,,,,68.0,69.0,68.0,66.0,27.0,Long Ball
B1,2021-04-12,19:45,Mouscron,Antwerp,2,3,A,0.0,1.0,A,21.0,13.0,8.0,6.0,23.0,5.0,13.0,3.0,3.0,1.0,0.0,1.0,3.5,3.75,1.95,2020-2021,65.0,66.0,65.0,63.0,25.0,Long Ball,72.0,73.0,72.0,70.0,28.0,Long Ball
B1,2021-04-17,17:30,Charleroi,Eupen,2,3,A,1.0,3.0,A,21.0,13.0,8.0,5.0,8.0,8.0,7.0,4.0,3.0,0.0,0.0,0.0,2.25,3.3,2.87,2020-2021,71.0,72.0,71.0,69.0,27.0,Fast Build-Up,66.0,66.0,66.0,64.0,26.0,Balanced
B1,2021-04-17,19:45,Antwerp,Genk,3,2,H,0.0,1.0,A,27.0,24.0,9.0,9.0,11.0,10.0,9.0,4.0,3.0,1.0,0.0,0.0,2.8,3.5,2.37,2020-2021,72.0,73.0,72.0,70.0,28.0,Long Ball,73.0,73.0,73.0,71.0,25.0,Balanced
B1,2021-04-18,17:00,Club Brugge,Mouscron,4,2,H,0.0,0.0,D,19.0,11.0,7.0,5.0,5.0,11.0,8.0,3.0,1.0,1.0,0.0,0.0,1.2,6.5,12.0,2020-2021,76.0,75.0,77.0,73.0,28.0,Balanced,65.0,66.0,65.0,63.0,25.0,Long Ball
B1,2021-04-18,17:00,Kortrijk,Mechelen,1,4,A,1.0,2.0,A,11.0,17.0,3.0,11.0,16.0,13.0,4.0,5.0,1.0,1.0,0.0,0.0,3.75,3.6,1.85,2020-2021,,,,,,,70.0,71.0,70.0,68.0,26.0,Balanced
B1,2021-04-18,17:00,Oostende,Cercle Brugge,1,1,D,0.0,0.0,D,10.0,13.0,5.0,5.0,14.0,11.0,7.0,5.0,2.0,2.0,0.0,0.0,1.55,4.0,6.0,2020-2021,68.0,69.0,68.0,66.0,27.0,Long Ball,67.0,68.0,67.0,65.0,25.0,Balanced
