Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Hour,FTR_numeric,Year,Month,Day,HomeTeam_enc,AwayTeam_enc,DayOfWeek_Num,FTR_category,Result,Season,Team_Home,Overall Rating_Home,Attack_Home,Midfield_Home,Defence_Home,Num of Players_Home,Build-up Style_Home,Team_Away,Overall Rating_Away,Attack_Away,Midfield_Away,Defence_Away,Num of Players_Away,Build-up Style_Away,HomeTeam_Advantage,HomeTeam_Form,AwayTeam_Form
B1,2023-08-06,Mechelen,Gent,0,1,A,14.0,12.0,2.0,3.0,14.0,14.0,7.0,3.0,2.0,3.0,0.0,0.0,3.8,4.0,1.8,15,2,2023,8,6,10,8,1,Away Win,Away Win,2023-2024,Mechelen,69.0,71.0,68.0,68.0,28.0,Balanced,Gent,72.0,71.0,72.0,72.0,28.0,Fast build up,40.0,33.33333333333333,53.333333333333336
B1,2023-08-06,Westerlo,Club Brugge,0,1,A,11.0,20.0,3.0,8.0,7.0,9.0,4.0,5.0,1.0,0.0,0.0,0.0,3.6,3.75,1.95,17,2,2023,8,6,21,5,1,Away Win,Away Win,2023-2024,Westerlo,68.0,67.0,67.0,68.0,28.0,Balanced,Club Brugge,74.0,73.0,75.0,71.0,27.0,Long ball,53.333333333333336,26.666666666666668,73.33333333333333
B1,2023-08-06,Kortrijk,St Truiden,0,1,A,8.0,14.0,1.0,4.0,10.0,12.0,0.0,14.0,1.0,2.0,0.0,0.0,2.8,3.4,2.45,18,2,2023,8,6,9,16,1,Away Win,Away Win,2023-2024,Kortrijk,67.0,67.0,68.0,66.0,28.0,Balanced,St Truiden,68.0,70.0,68.0,68.0,27.0,Fast build up,33.33333333333333,6.666666666666667,40.0
B1,2023-08-11,Antwerp,Kortrijk,6,0,H,25.0,4.0,9.0,1.0,8.0,11.0,4.0,1.0,0.0,2.0,0.0,0.0,1.25,5.25,9.5,19,1,2023,8,11,1,9,6,Home Win,Home Win,2023-2024,Antwerp,73.0,74.0,73.0,73.0,27.0,Fast build up,Kortrijk,67.0,67.0,68.0,66.0,28.0,Balanced,80.0,80.0,6.666666666666667
B1,2023-08-12,RWD Molenbeek,Mechelen,1,0,H,18.0,9.0,8.0,4.0,12.0,11.0,7.0,4.0,3.0,1.0,0.0,0.0,2.15,3.5,2.9,15,1,2023,8,12,14,10,7,Home Win,Home Win,2023-2024,RWD Molenbeek,67.0,70.0,68.0,65.0,28.0,Balanced,Mechelen,69.0,71.0,68.0,68.0,28.0,Balanced,0.0,50.0,33.33333333333333
B1,2023-08-12,St. Gilloise,Oud-Heverlee Leuven,5,1,H,16.0,4.0,9.0,1.0,10.0,15.0,0.0,3.0,1.0,4.0,0.0,0.0,1.5,4.0,5.75,17,1,2023,8,12,17,13,7,Home Win,Home Win,2023-2024,St. Gilloise,72.0,72.0,70.0,72.0,27.0,Balanced,Oud-Heverlee Leuven,68.0,69.0,68.0,69.0,28.0,Balanced,100.0,86.66666666666667,66.66666666666666
B1,2023-08-13,St Truiden,Anderlecht,0,1,A,14.0,9.0,5.0,3.0,13.0,15.0,6.0,1.0,4.0,5.0,0.0,1.0,3.2,3.4,2.05,12,2,2023,8,13,16,0,1,Away Win,Away Win,2023-2024,St Truiden,68.0,70.0,68.0,68.0,27.0,Fast build up,Anderlecht,74.0,74.0,73.0,74.0,28.0,Balanced,66.66666666666666,60.0,26.666666666666668
B1,2023-08-13,Cercle Brugge,Genk,0,1,A,13.0,10.0,2.0,3.0,8.0,20.0,5.0,3.0,2.0,3.0,0.0,0.0,2.75,3.5,2.25,15,2,2023,8,13,3,7,1,Away Win,Away Win,2023-2024,Cercle Brugge,69.0,70.0,70.0,67.0,28.0,Balanced,Genk,72.0,71.0,72.0,72.0,26.0,Long ball,86.66666666666667,60.0,46.666666666666664
B1,2023-08-13,Eupen,Club Brugge,0,5,A,9.0,13.0,1.0,7.0,9.0,13.0,4.0,6.0,0.0,2.0,0.0,0.0,5.25,4.0,1.5,15,2,2023,8,13,6,5,1,Away Win,Away Win,2023-2024,Eupen,67.0,67.0,67.0,66.0,28.0,Long ball,Club Brugge,74.0,73.0,75.0,71.0,27.0,Long ball,20.0,33.33333333333333,73.33333333333333
B1,2023-08-13,Charleroi,Standard,1,1,D,18.0,7.0,3.0,2.0,11.0,12.0,13.0,2.0,3.0,2.0,1.0,1.0,1.95,3.5,3.4,17,0,2023,8,13,4,18,1,Draw,Draw,2023-2024,Charleroi,69.0,72.0,70.0,68.0,28.0,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,53.333333333333336,33.33333333333333,40.0
B1,2023-08-13,Westerlo,Gent,1,3,A,14.0,18.0,4.0,9.0,10.0,14.0,4.0,10.0,1.0,1.0,0.0,0.0,3.3,3.4,2.0,18,2,2023,8,13,21,8,1,Away Win,Away Win,2023-2024,Westerlo,68.0,67.0,67.0,68.0,28.0,Balanced,Gent,72.0,71.0,72.0,72.0,28.0,Fast build up,46.666666666666664,26.666666666666668,53.333333333333336
B1,2023-08-18,Oud-Heverlee Leuven,Antwerp,1,1,D,10.0,13.0,2.0,4.0,16.0,10.0,7.0,7.0,4.0,2.0,1.0,0.0,5.25,4.0,1.62,19,0,2023,8,18,13,1,6,Draw,Draw,2023-2024,Oud-Heverlee Leuven,68.0,69.0,68.0,69.0,28.0,Balanced,Antwerp,73.0,74.0,73.0,73.0,27.0,Fast build up,60.0,46.666666666666664,80.0
B1,2023-08-19,Standard,Cercle Brugge,0,1,A,7.0,16.0,3.0,4.0,10.0,11.0,3.0,2.0,2.0,2.0,0.0,0.0,2.9,3.4,2.38,15,2,2023,8,19,18,3,7,Away Win,Away Win,2023-2024,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Cercle Brugge,69.0,70.0,70.0,67.0,28.0,Balanced,66.66666666666666,26.666666666666668,60.0
B1,2023-08-19,Mechelen,St. Gilloise,4,0,H,10.0,14.0,7.0,1.0,9.0,10.0,4.0,6.0,0.0,2.0,0.0,0.0,4.33,3.75,1.75,19,1,2023,8,19,10,17,7,Home Win,Home Win,2023-2024,Mechelen,69.0,71.0,68.0,68.0,28.0,Balanced,St. Gilloise,72.0,72.0,70.0,72.0,27.0,Balanced,33.33333333333333,33.33333333333333,100.0
B1,2023-08-20,Anderlecht,Westerlo,2,1,H,24.0,18.0,7.0,3.0,7.0,13.0,6.0,2.0,1.0,3.0,0.0,0.0,1.83,3.75,4.0,12,1,2023,8,20,0,21,1,Home Win,Home Win,2023-2024,Anderlecht,74.0,74.0,73.0,74.0,28.0,Balanced,Westerlo,68.0,67.0,67.0,68.0,28.0,Balanced,53.333333333333336,40.0,20.0
B1,2023-08-20,Genk,Charleroi,0,0,D,23.0,7.0,7.0,3.0,11.0,13.0,11.0,4.0,0.0,0.0,0.0,0.0,1.53,4.2,5.5,15,0,2023,8,20,7,4,1,Draw,Draw,2023-2024,Genk,72.0,71.0,72.0,72.0,26.0,Long ball,Charleroi,69.0,72.0,70.0,68.0,28.0,Balanced,60.0,66.66666666666666,20.0
B1,2023-08-20,Gent,St Truiden,2,2,D,19.0,14.0,5.0,3.0,11.0,9.0,7.0,2.0,2.0,2.0,0.0,0.0,1.4,4.75,7.5,15,0,2023,8,20,8,16,1,Draw,Draw,2023-2024,Gent,72.0,71.0,72.0,72.0,28.0,Fast build up,St Truiden,68.0,70.0,68.0,68.0,27.0,Fast build up,66.66666666666666,66.66666666666666,40.0
B1,2023-08-20,Club Brugge,RWD Molenbeek,7,1,H,23.0,9.0,9.0,3.0,10.0,12.0,8.0,3.0,0.0,1.0,0.0,0.0,1.29,5.75,9.5,17,1,2023,8,20,5,14,1,Home Win,Home Win,2023-2024,Club Brugge,74.0,73.0,75.0,71.0,27.0,Long ball,RWD Molenbeek,67.0,70.0,68.0,65.0,28.0,Balanced,86.66666666666667,73.33333333333333,66.66666666666666
B1,2023-08-20,Kortrijk,Eupen,1,3,A,13.0,15.0,4.0,8.0,15.0,15.0,5.0,9.0,5.0,4.0,1.0,0.0,2.25,3.5,3.0,18,2,2023,8,20,9,6,1,Away Win,Away Win,2023-2024,Kortrijk,67.0,67.0,68.0,66.0,28.0,Balanced,Eupen,67.0,67.0,67.0,66.0,28.0,Long ball,26.666666666666668,0.0,26.666666666666668
B1,2023-08-26,Westerlo,Mechelen,2,3,A,11.0,17.0,4.0,5.0,8.0,9.0,5.0,4.0,0.0,3.0,0.0,0.0,2.2,3.5,3.1,15,2,2023,8,26,21,10,7,Away Win,Away Win,2023-2024,Westerlo,68.0,67.0,67.0,68.0,28.0,Balanced,Mechelen,69.0,71.0,68.0,68.0,28.0,Balanced,26.666666666666668,13.333333333333334,46.666666666666664
B1,2023-08-26,Eupen,Oud-Heverlee Leuven,3,1,H,17.0,22.0,4.0,5.0,15.0,9.0,3.0,5.0,1.0,2.0,0.0,0.0,3.0,3.6,2.2,17,1,2023,8,26,6,13,7,Home Win,Home Win,2023-2024,Eupen,67.0,67.0,67.0,66.0,28.0,Long ball,Oud-Heverlee Leuven,68.0,69.0,68.0,69.0,28.0,Balanced,13.333333333333334,46.666666666666664,33.33333333333333
B1,2023-08-26,Kortrijk,Standard,1,1,D,19.0,23.0,6.0,6.0,7.0,12.0,7.0,10.0,0.0,2.0,0.0,0.0,3.0,3.4,2.3,19,0,2023,8,26,9,18,7,Draw,Draw,2023-2024,Kortrijk,67.0,67.0,68.0,66.0,28.0,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,26.666666666666668,0.0,6.666666666666667
B1,2023-08-27,St Truiden,Cercle Brugge,0,2,A,20.0,25.0,4.0,8.0,8.0,18.0,8.0,8.0,1.0,1.0,0.0,0.0,3.25,3.3,2.2,15,2,2023,8,27,16,3,1,Away Win,Away Win,2023-2024,St Truiden,68.0,70.0,68.0,68.0,27.0,Fast build up,Cercle Brugge,69.0,70.0,70.0,67.0,28.0,Balanced,60.0,46.666666666666664,60.0
B1,2023-08-27,Anderlecht,Charleroi,2,1,H,15.0,18.0,8.0,5.0,12.0,16.0,4.0,7.0,0.0,2.0,0.0,0.0,1.75,3.75,4.5,17,1,2023,8,27,0,4,1,Home Win,Home Win,2023-2024,Anderlecht,74.0,74.0,73.0,74.0,28.0,Balanced,Charleroi,69.0,72.0,70.0,68.0,28.0,Balanced,66.66666666666666,60.0,26.666666666666668
B1,2023-09-01,Oud-Heverlee Leuven,Kortrijk,3,0,H,20.0,13.0,9.0,7.0,10.0,14.0,4.0,1.0,1.0,3.0,0.0,0.0,1.6,4.5,4.5,19,1,2023,9,1,13,9,6,Home Win,Home Win,2023-2024,Oud-Heverlee Leuven,68.0,69.0,68.0,69.0,28.0,Balanced,Kortrijk,67.0,67.0,68.0,66.0,28.0,Balanced,46.666666666666664,13.333333333333334,6.666666666666667
B1,2023-09-02,Cercle Brugge,Westerlo,2,1,H,21.0,7.0,6.0,1.0,16.0,16.0,14.0,1.0,0.0,1.0,0.0,0.0,1.55,4.2,5.5,15,1,2023,9,2,3,21,7,Home Win,Home Win,2023-2024,Cercle Brugge,69.0,70.0,70.0,67.0,28.0,Balanced,Westerlo,68.0,67.0,67.0,68.0,28.0,Balanced,66.66666666666666,60.0,6.666666666666667
B1,2023-09-02,Mechelen,Eupen,1,0,H,22.0,9.0,6.0,1.0,10.0,13.0,6.0,4.0,0.0,1.0,0.0,0.0,1.8,3.8,4.0,17,1,2023,9,2,10,6,7,Home Win,Home Win,2023-2024,Mechelen,69.0,71.0,68.0,68.0,28.0,Balanced,Eupen,67.0,67.0,67.0,66.0,28.0,Long ball,46.666666666666664,46.666666666666664,66.66666666666666
B1,2023-09-02,Standard,RWD Molenbeek,1,1,D,11.0,8.0,4.0,3.0,9.0,22.0,5.0,0.0,1.0,3.0,0.0,0.0,1.95,3.6,3.6,19,0,2023,9,2,18,14,7,Draw,Draw,2023-2024,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,RWD Molenbeek,67.0,70.0,68.0,65.0,28.0,Balanced,46.666666666666664,13.333333333333334,50.0
B1,2023-09-03,Gent,Club Brugge,2,1,H,14.0,14.0,4.0,7.0,14.0,12.0,5.0,6.0,2.0,0.0,1.0,0.0,2.4,3.5,2.75,12,1,2023,9,3,8,5,1,Home Win,Home Win,2023-2024,Gent,72.0,71.0,72.0,72.0,28.0,Fast build up,Club Brugge,74.0,73.0,75.0,71.0,27.0,Long ball,53.333333333333336,66.66666666666666,86.66666666666667
B1,2023-09-03,St. Gilloise,Antwerp,2,2,D,24.0,8.0,7.0,5.0,9.0,12.0,8.0,4.0,1.0,2.0,0.0,0.0,2.3,3.4,3.0,15,0,2023,9,3,17,1,1,Draw,Draw,2023-2024,St. Gilloise,72.0,72.0,70.0,72.0,27.0,Balanced,Antwerp,73.0,74.0,73.0,73.0,27.0,Fast build up,100.0,80.0,66.66666666666666
B1,2023-09-03,Genk,Anderlecht,1,1,D,12.0,8.0,4.0,4.0,6.0,15.0,7.0,7.0,5.0,6.0,1.0,0.0,1.91,3.6,3.8,17,0,2023,9,3,7,0,1,Draw,Draw,2023-2024,Genk,72.0,71.0,72.0,72.0,26.0,Long ball,Anderlecht,74.0,74.0,73.0,74.0,28.0,Balanced,46.666666666666664,53.333333333333336,80.0
B1,2023-09-03,Charleroi,St Truiden,1,1,D,18.0,8.0,5.0,5.0,12.0,6.0,3.0,5.0,2.0,0.0,0.0,1.0,2.25,3.3,3.2,18,0,2023,9,3,4,16,1,Draw,Draw,2023-2024,Charleroi,69.0,72.0,70.0,68.0,28.0,Balanced,St Truiden,68.0,70.0,68.0,68.0,27.0,Fast build up,40.0,20.0,46.666666666666664
B1,2023-09-15,Westerlo,Antwerp,0,3,A,9.0,15.0,2.0,4.0,13.0,9.0,4.0,5.0,3.0,0.0,0.0,0.0,5.5,4.0,1.57,19,2,2023,9,15,21,1,6,Away Win,Away Win,2023-2024,Westerlo,68.0,67.0,67.0,68.0,28.0,Balanced,Antwerp,73.0,74.0,73.0,73.0,27.0,Fast build up,6.666666666666667,0.0,53.333333333333336
B1,2023-09-16,RWD Molenbeek,Cercle Brugge,2,1,H,10.0,15.0,5.0,4.0,18.0,12.0,5.0,4.0,3.0,3.0,0.0,0.0,4.2,3.75,1.8,15,1,2023,9,16,14,3,7,Home Win,Home Win,2023-2024,RWD Molenbeek,67.0,70.0,68.0,65.0,28.0,Balanced,Cercle Brugge,69.0,70.0,70.0,67.0,28.0,Balanced,50.0,46.666666666666664,80.0
B1,2023-09-16,St. Gilloise,Genk,0,2,A,25.0,7.0,4.0,2.0,15.0,15.0,7.0,3.0,1.0,6.0,0.0,0.0,1.91,3.6,3.75,17,2,2023,9,16,17,7,7,Away Win,Away Win,2023-2024,St. Gilloise,72.0,72.0,70.0,72.0,27.0,Balanced,Genk,72.0,71.0,72.0,72.0,26.0,Long ball,86.66666666666667,66.66666666666666,53.333333333333336
B1,2023-09-16,Club Brugge,Charleroi,4,2,H,25.0,14.0,10.0,8.0,8.0,6.0,5.0,5.0,2.0,3.0,0.0,0.0,1.4,4.75,6.5,19,1,2023,9,16,5,4,7,Home Win,Home Win,2023-2024,Club Brugge,74.0,73.0,75.0,71.0,27.0,Long ball,Charleroi,69.0,72.0,70.0,68.0,28.0,Balanced,86.66666666666667,66.66666666666666,20.0
B1,2023-09-17,Eupen,Standard,1,3,A,13.0,16.0,3.0,6.0,5.0,12.0,6.0,6.0,1.0,4.0,0.0,1.0,3.0,3.4,2.3,12,2,2023,9,17,6,18,1,Away Win,Away Win,2023-2024,Eupen,67.0,67.0,67.0,66.0,28.0,Long ball,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,26.666666666666668,60.0,20.0
B1,2023-09-17,Kortrijk,Anderlecht,2,2,D,9.0,18.0,4.0,6.0,13.0,6.0,3.0,11.0,5.0,1.0,1.0,1.0,4.5,4.0,1.7,15,0,2023,9,17,9,0,1,Draw,Draw,2023-2024,Kortrijk,67.0,67.0,68.0,66.0,28.0,Balanced,Anderlecht,74.0,74.0,73.0,74.0,28.0,Balanced,13.333333333333334,6.666666666666667,86.66666666666667
B1,2023-09-17,Oud-Heverlee Leuven,Gent,1,1,D,9.0,22.0,2.0,4.0,7.0,11.0,3.0,16.0,4.0,3.0,0.0,0.0,4.33,3.75,1.75,17,0,2023,9,17,13,8,1,Draw,Draw,2023-2024,Oud-Heverlee Leuven,68.0,69.0,68.0,69.0,28.0,Balanced,Gent,72.0,71.0,72.0,72.0,28.0,Fast build up,66.66666666666666,26.666666666666668,86.66666666666667
B1,2023-09-17,St Truiden,Mechelen,2,0,H,16.0,13.0,4.0,7.0,8.0,12.0,1.0,7.0,1.0,2.0,0.0,0.0,2.4,3.4,2.88,18,1,2023,9,17,16,10,1,Home Win,Home Win,2023-2024,St Truiden,68.0,70.0,68.0,68.0,27.0,Fast build up,Mechelen,69.0,71.0,68.0,68.0,28.0,Balanced,40.0,33.33333333333333,60.0
B1,2023-09-22,Standard,Westerlo,0,0,D,14.0,3.0,5.0,2.0,6.0,23.0,5.0,2.0,0.0,3.0,0.0,0.0,1.8,4.0,3.8,19,0,2023,9,22,18,21,6,Draw,Draw,2023-2024,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Westerlo,68.0,67.0,67.0,68.0,28.0,Balanced,46.666666666666664,40.0,0.0
B1,2023-09-23,Charleroi,Kortrijk,1,0,H,14.0,13.0,5.0,3.0,16.0,13.0,8.0,7.0,2.0,1.0,0.0,0.0,1.62,4.33,4.75,15,1,2023,9,23,4,9,7,Home Win,Home Win,2023-2024,Charleroi,69.0,72.0,70.0,68.0,28.0,Balanced,Kortrijk,67.0,67.0,68.0,66.0,28.0,Balanced,46.666666666666664,20.0,13.333333333333334
B1,2023-09-23,Mechelen,Oud-Heverlee Leuven,1,2,A,16.0,15.0,4.0,8.0,12.0,7.0,6.0,6.0,5.0,3.0,0.0,0.0,1.91,3.75,3.6,17,2,2023,9,23,10,13,7,Away Win,Away Win,2023-2024,Mechelen,69.0,71.0,68.0,68.0,28.0,Balanced,Oud-Heverlee Leuven,68.0,69.0,68.0,69.0,28.0,Balanced,46.666666666666664,60.0,33.33333333333333
B1,2023-09-23,Antwerp,RWD Molenbeek,0,0,D,14.0,5.0,3.0,1.0,4.0,14.0,9.0,1.0,0.0,1.0,0.0,0.0,1.3,5.0,9.0,19,0,2023,9,23,1,14,7,Draw,Draw,2023-2024,Antwerp,73.0,74.0,73.0,73.0,27.0,Fast build up,RWD Molenbeek,67.0,70.0,68.0,65.0,28.0,Balanced,80.0,53.333333333333336,66.66666666666666
B1,2023-09-24,Genk,St Truiden,3,3,D,20.0,16.0,7.0,6.0,17.0,11.0,5.0,1.0,2.0,4.0,0.0,0.0,1.55,4.33,5.25,12,0,2023,9,24,7,16,1,Draw,Draw,2023-2024,Genk,72.0,71.0,72.0,72.0,26.0,Long ball,St Truiden,68.0,70.0,68.0,68.0,27.0,Fast build up,53.333333333333336,53.333333333333336,33.33333333333333
B1,2023-09-24,Cercle Brugge,St. Gilloise,0,2,A,6.0,15.0,1.0,7.0,8.0,17.0,3.0,2.0,3.0,3.0,1.0,0.0,2.63,3.6,2.45,15,2,2023,9,24,3,17,1,Away Win,Away Win,2023-2024,Cercle Brugge,69.0,70.0,70.0,67.0,28.0,Balanced,St. Gilloise,72.0,72.0,70.0,72.0,27.0,Balanced,80.0,60.0,46.666666666666664
B1,2023-09-24,Anderlecht,Club Brugge,1,1,D,8.0,9.0,1.0,3.0,12.0,11.0,3.0,3.0,1.0,1.0,0.0,0.0,3.1,3.6,2.15,17,0,2023,9,24,0,5,1,Draw,Draw,2023-2024,Anderlecht,74.0,74.0,73.0,74.0,28.0,Balanced,Club Brugge,74.0,73.0,75.0,71.0,27.0,Long ball,66.66666666666666,73.33333333333333,80.0
B1,2023-09-24,Gent,Eupen,2,1,H,13.0,14.0,6.0,3.0,9.0,16.0,3.0,7.0,1.0,4.0,1.0,0.0,1.29,5.5,11.0,18,1,2023,9,24,8,6,1,Home Win,Home Win,2023-2024,Gent,72.0,71.0,72.0,72.0,28.0,Fast build up,Eupen,67.0,67.0,67.0,66.0,28.0,Long ball,53.333333333333336,73.33333333333333,40.0
B1,2023-09-27,Antwerp,Gent,0,0,D,14.0,6.0,4.0,2.0,10.0,4.0,6.0,0.0,3.0,1.0,0.0,0.0,2.1,3.6,3.2,19,0,2023,9,27,1,8,4,Draw,Draw,2023-2024,Antwerp,73.0,74.0,73.0,73.0,27.0,Fast build up,Gent,72.0,71.0,72.0,72.0,28.0,Fast build up,86.66666666666667,60.0,73.33333333333333
B1,2023-09-28,RWD Molenbeek,St. Gilloise,2,3,A,10.0,16.0,7.0,8.0,8.0,14.0,3.0,8.0,2.0,3.0,0.0,0.0,4.75,3.8,1.7,17,2,2023,9,28,14,17,5,Away Win,Away Win,2023-2024,RWD Molenbeek,67.0,70.0,68.0,65.0,28.0,Balanced,St. Gilloise,72.0,72.0,70.0,72.0,27.0,Balanced,66.66666666666666,53.333333333333336,46.666666666666664
B1,2023-09-28,Club Brugge,Genk,1,1,D,18.0,15.0,3.0,5.0,16.0,7.0,10.0,3.0,4.0,1.0,0.0,0.0,1.85,3.6,4.2,19,0,2023,9,28,5,7,5,Draw,Draw,2023-2024,Club Brugge,74.0,73.0,75.0,71.0,27.0,Long ball,Genk,72.0,71.0,72.0,72.0,26.0,Long ball,86.66666666666667,66.66666666666666,60.0
B1,2023-09-29,Kortrijk,Cercle Brugge,2,1,H,10.0,10.0,4.0,2.0,13.0,19.0,3.0,7.0,3.0,1.0,0.0,0.0,5.0,4.0,1.62,19,1,2023,9,29,9,3,6,Home Win,Home Win,2023-2024,Kortrijk,67.0,67.0,68.0,66.0,28.0,Balanced,Cercle Brugge,69.0,70.0,70.0,67.0,28.0,Balanced,13.333333333333334,13.333333333333334,60.0
B1,2023-09-30,Eupen,Anderlecht,1,3,A,9.0,20.0,3.0,6.0,11.0,15.0,2.0,4.0,1.0,0.0,0.0,0.0,4.2,4.0,1.73,15,2,2023,9,30,6,0,7,Away Win,Away Win,2023-2024,Eupen,67.0,67.0,67.0,66.0,28.0,Long ball,Anderlecht,74.0,74.0,73.0,74.0,28.0,Balanced,26.666666666666668,40.0,60.0
B1,2023-09-30,Oud-Heverlee Leuven,Standard,1,2,A,11.0,14.0,5.0,3.0,10.0,11.0,6.0,3.0,2.0,1.0,0.0,0.0,2.3,3.6,2.88,17,2,2023,9,30,13,18,7,Away Win,Away Win,2023-2024,Oud-Heverlee Leuven,68.0,69.0,68.0,69.0,28.0,Balanced,,69.64389067524115,70.3330689928628,69.83108643933386,68.45757335448057,26.94528152260111,Balanced,53.333333333333336,53.333333333333336,40.0
B1,2023-09-30,Mechelen,Antwerp,0,0,D,14.0,22.0,3.0,4.0,3.0,5.0,5.0,13.0,0.0,1.0,0.0,0.0,3.6,4.0,1.85,19,0,2023,9,30,10,1,7,Draw,Draw,2023-2024,Mechelen,69.0,71.0,68.0,68.0,28.0,Balanced,Antwerp,73.0,74.0,73.0,73.0,27.0,Fast build up,46.666666666666664,60.0,46.666666666666664
B1,2023-10-01,St. Gilloise,Charleroi,3,1,H,17.0,4.0,7.0,3.0,13.0,13.0,8.0,7.0,1.0,2.0,0.0,0.0,1.55,4.2,5.5,12,1,2023,10,1,17,4,1,Home Win,Home Win,2023-2024,St. Gilloise,72.0,72.0,70.0,72.0,27.0,Balanced,Charleroi,69.0,72.0,70.0,68.0,28.0,Balanced,66.66666666666666,46.666666666666664,33.33333333333333
B1,2023-10-01,Genk,Westerlo,3,3,D,18.0,10.0,6.0,7.0,7.0,12.0,4.0,7.0,2.0,2.0,1.0,0.0,1.44,4.5,7.0,15,0,2023,10,1,7,21,1,Draw,Draw,2023-2024,Genk,72.0,71.0,72.0,72.0,26.0,Long ball,Westerlo,68.0,67.0,67.0,68.0,28.0,Balanced,40.0,46.666666666666664,6.666666666666667
B1,2023-10-01,Club Brugge,St Truiden,1,1,D,20.0,12.0,7.0,3.0,12.0,8.0,11.0,4.0,3.0,1.0,0.0,0.0,1.36,4.75,8.5,17,0,2023,10,1,5,16,1,Draw,Draw,2023-2024,Club Brugge,74.0,73.0,75.0,71.0,27.0,Long ball,St Truiden,68.0,70.0,68.0,68.0,27.0,Fast build up,73.33333333333333,53.333333333333336,40.0
B1,2023-10-01,RWD Molenbeek,Gent,1,1,D,9.0,19.0,3.0,9.0,9.0,10.0,4.0,4.0,3.0,1.0,0.0,0.0,4.5,4.0,1.7,18,0,2023,10,1,14,8,1,Draw,Draw,2023-2024,RWD Molenbeek,67.0,70.0,68.0,65.0,28.0,Balanced,Gent,72.0,71.0,72.0,72.0,28.0,Fast build up,50.0,33.33333333333333,60.0
B1,2023-10-06,Charleroi,RWD Molenbeek,2,1,H,22.0,6.0,7.0,3.0,9.0,7.0,14.0,2.0,1.0,3.0,0.0,1.0,1.91,3.75,3.75,19,1,2023,10,6,4,14,6,Home Win,Home Win,2023-2024,Charleroi,69.0,72.0,70.0,68.0,28.0,Balanced,RWD Molenbeek,67.0,70.0,68.0,65.0,28.0,Balanced,46.666666666666664,26.666666666666668,40.0
B1,2023-10-07,Cercle Brugge,Oud-Heverlee Leuven,3,2,H,18.0,13.0,7.0,5.0,9.0,9.0,6.0,6.0,2.0,3.0,0.0,0.0,1.57,4.33,5.0,15,1,2023,10,7,3,13,7,Home Win,Home Win,2023-2024,Cercle Brugge,69.0,70.0,70.0,67.0,28.0,Balanced,Oud-Heverlee Leuven,68.0,69.0,68.0,69.0,28.0,Balanced,60.0,40.0,46.666666666666664
B1,2023-10-07,Westerlo,Kortrijk,1,0,H,13.0,13.0,4.0,3.0,15.0,10.0,1.0,10.0,2.0,4.0,0.0,0.0,1.8,4.0,3.8,17,1,2023,10,7,21,9,7,Home Win,Home Win,2023-2024,Westerlo,68.0,67.0,67.0,68.0,28.0,Balanced,Kortrijk,67.0,67.0,68.0,66.0,28.0,Balanced,6.666666666666667,13.333333333333334,33.33333333333333
B1,2023-10-07,Anderlecht,Mechelen,3,1,H,19.0,13.0,9.0,3.0,14.0,10.0,8.0,1.0,2.0,3.0,0.0,0.0,1.73,4.0,4.2,19,1,2023,10,7,0,10,7,Home Win,Home Win,2023-2024,Anderlecht,74.0,74.0,73.0,74.0,28.0,Balanced,Mechelen,69.0,71.0,68.0,68.0,28.0,Balanced,66.66666666666666,60.0,46.666666666666664
B1,2023-10-08,Standard,Club Brugge,2,1,H,7.0,16.0,5.0,7.0,13.0,14.0,1.0,6.0,4.0,1.0,0.0,0.0,4.75,4.0,1.65,12,1,2023,10,8,18,5,1,Home Win,Home Win,2023-2024,,69.65567176186646,70.34285714285714,69.84285714285714,68.46746031746032,26.95,Balanced,Club Brugge,74.0,73.0,75.0,71.0,27.0,Long ball,33.33333333333333,60.0,40.0
B1,2023-10-08,Antwerp,Eupen,4,1,H,27.0,5.0,12.0,2.0,8.0,10.0,8.0,2.0,0.0,2.0,0.0,0.0,1.25,6.5,9.5,15,1,2023,10,8,1,6,1,Home Win,Home Win,2023-2024,Antwerp,73.0,74.0,73.0,73.0,27.0,Fast build up,Eupen,67.0,67.0,67.0,66.0,28.0,Long ball,73.33333333333333,46.666666666666664,20.0
B1,2023-10-08,Gent,Genk,1,1,D,18.0,20.0,9.0,6.0,9.0,14.0,4.0,9.0,1.0,3.0,0.0,0.0,1.95,3.75,3.5,17,0,2023,10,8,8,7,1,Draw,Draw,2023-2024,Gent,72.0,71.0,72.0,72.0,28.0,Fast build up,Genk,72.0,71.0,72.0,72.0,26.0,Long ball,66.66666666666666,60.0,46.666666666666664
