Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
B1,07/11/2021,12:30,Club Brugge,Standard,2,2,2,2.0,1.0,H,11.0,7.0,4.0,2.0,13.0,25.0,5.0,4.0,2.0,2.0,0.0,0.0,1.36,4.75,7.5
B1,07/11/2021,15:00,Seraing,Gent,0,0,2,0.0,0.0,D,8.0,8.0,2.0,4.0,9.0,16.0,4.0,3.0,2.0,2.0,0.0,0.0,5.0,4.0,1.6
B1,07/11/2021,17:30,Antwerp,Anderlecht,2,0,1,0.0,0.0,D,12.0,9.0,4.0,3.0,7.0,9.0,2.0,8.0,0.0,3.0,0.0,0.0,3.6,3.6,1.95
B1,07/11/2021,20:00,Genk,Cercle Brugge,1,1,2,0.0,1.0,A,8.0,17.0,4.0,7.0,18.0,13.0,5.0,6.0,1.0,0.0,0.0,0.0,1.5,4.33,5.25
B1,19/11/2021,19:45,Mechelen,Club Brugge,2,1,1,0.0,0.0,D,11.0,17.0,4.0,5.0,18.0,11.0,11.0,3.0,3.0,1.0,0.0,0.0,4.5,4.0,1.7
B1,20/11/2021,15:15,Cercle Brugge,Charleroi,1,2,0,0.0,2.0,A,24.0,11.0,7.0,4.0,13.0,13.0,3.0,3.0,1.0,4.0,0.0,0.0,2.6,3.5,2.6
B1,20/11/2021,17:30,Oud-Heverlee Leuven,Seraing,1,3,0,0.0,1.0,A,10.0,12.0,5.0,3.0,13.0,11.0,6.0,1.0,3.0,3.0,0.0,0.0,1.75,4.0,3.8
B1,20/11/2021,17:30,Waregem,Gent,1,2,0,0.0,0.0,D,8.0,16.0,2.0,4.0,11.0,18.0,5.0,6.0,4.0,4.0,0.0,0.0,5.25,4.33,1.44
B1,20/11/2021,19:45,Standard,Eupen,1,0,1,1.0,0.0,H,17.0,13.0,6.0,2.0,6.0,13.0,6.0,8.0,1.0,2.0,0.0,0.0,1.85,3.6,4.0
B1,21/11/2021,12:30,Anderlecht,Kortrijk,1,1,2,0.0,1.0,A,21.0,11.0,4.0,5.0,8.0,15.0,10.0,2.0,0.0,4.0,1.0,0.0,1.4,4.75,8.0
B1,21/11/2021,15:00,St Truiden,Antwerp,2,1,1,2.0,0.0,H,12.0,12.0,7.0,4.0,17.0,12.0,5.0,5.0,2.0,0.0,0.0,0.0,2.62,3.6,2.4
B1,21/11/2021,17:30,Oostende,St. Gilloise,1,7,0,1.0,4.0,A,6.0,15.0,1.0,8.0,11.0,6.0,5.0,5.0,1.0,0.0,0.0,0.0,5.5,4.2,1.5
B1,21/11/2021,20:00,Beerschot VA,Genk,2,0,1,1.0,0.0,H,10.0,19.0,3.0,4.0,10.0,5.0,4.0,7.0,1.0,1.0,0.0,0.0,4.5,4.0,1.65
B1,26/11/2021,19:45,St. Gilloise,Oud-Heverlee Leuven,1,3,0,0.0,2.0,A,14.0,6.0,2.0,5.0,13.0,13.0,5.0,2.0,3.0,3.0,0.0,0.0,1.25,6.0,9.5
B1,27/11/2021,15:15,Seraing,St Truiden,2,0,1,1.0,0.0,H,9.0,11.0,2.0,6.0,12.0,16.0,2.0,6.0,0.0,0.0,0.0,0.0,2.8,3.5,2.37
B1,27/11/2021,17:30,Cercle Brugge,Mechelen,3,1,1,1.0,1.0,D,18.0,4.0,9.0,2.0,12.0,15.0,6.0,2.0,1.0,2.0,0.0,0.0,2.37,3.4,2.9
B1,27/11/2021,17:30,Eupen,Kortrijk,2,2,2,2.0,1.0,H,13.0,17.0,5.0,8.0,15.0,8.0,7.0,11.0,2.0,1.0,0.0,0.0,2.2,3.4,3.2
B1,27/11/2021,19:45,Charleroi,Anderlecht,1,3,0,0.0,1.0,A,8.0,14.0,2.0,6.0,13.0,7.0,4.0,8.0,1.0,1.0,0.0,0.0,3.6,3.4,2.05
B1,28/11/2021,12:30,Genk,Club Brugge,2,3,0,0.0,1.0,A,13.0,8.0,5.0,4.0,17.0,11.0,5.0,6.0,1.0,3.0,0.0,1.0,3.2,3.5,2.15
B1,28/11/2021,15:00,Waregem,Beerschot VA,2,0,1,2.0,0.0,H,15.0,14.0,6.0,5.0,12.0,11.0,2.0,5.0,1.0,1.0,0.0,0.0,2.62,3.5,2.55
B1,28/11/2021,17:30,Gent,Standard,3,1,1,1.0,0.0,H,19.0,8.0,8.0,5.0,9.0,5.0,12.0,4.0,0.0,2.0,0.0,0.0,1.5,4.0,6.0
B1,28/11/2021,20:00,Antwerp,Oostende,3,0,1,0.0,0.0,D,14.0,4.0,8.0,1.0,10.0,16.0,4.0,4.0,1.0,2.0,0.0,0.0,1.7,4.0,4.5
B1,03/12/2021,19:45,St Truiden,St. Gilloise,1,2,0,0.0,1.0,A,9.0,13.0,3.0,9.0,10.0,10.0,2.0,6.0,2.0,2.0,0.0,0.0,3.75,3.4,2.0
B1,04/12/2021,15:15,Oud-Heverlee Leuven,Gent,0,1,0,0.0,1.0,A,14.0,16.0,2.0,8.0,5.0,17.0,5.0,11.0,2.0,5.0,0.0,0.0,4.0,3.8,1.8
B1,04/12/2021,17:30,Kortrijk,Cercle Brugge,0,2,0,0.0,1.0,A,13.0,17.0,1.0,5.0,17.0,25.0,7.0,4.0,2.0,4.0,0.0,0.0,2.5,3.5,2.62
B1,04/12/2021,17:30,Oostende,Eupen,2,1,1,0.0,1.0,A,17.0,4.0,6.0,2.0,8.0,11.0,10.0,1.0,2.0,2.0,0.0,0.0,2.45,3.5,2.7
B1,04/12/2021,19:45,Club Brugge,Seraing,3,2,1,3.0,2.0,H,17.0,13.0,8.0,5.0,9.0,10.0,1.0,3.0,0.0,4.0,0.0,0.0,1.25,5.5,12.0
B1,05/12/2021,12:30,Beerschot VA,Antwerp,0,1,0,0.0,0.0,D,13.0,15.0,3.0,6.0,12.0,13.0,5.0,7.0,4.0,1.0,0.0,0.0,2.87,3.5,2.3
B1,05/12/2021,15:00,Anderlecht,Waregem,3,2,1,1.0,1.0,D,17.0,11.0,7.0,4.0,9.0,13.0,5.0,0.0,2.0,2.0,0.0,0.0,1.25,6.0,10.0
B1,05/12/2021,17:30,Standard,Charleroi,0,3,0,0.0,2.0,A,16.0,8.0,3.0,5.0,15.0,9.0,4.0,1.0,7.0,2.0,0.0,0.0,2.2,3.5,3.1
B1,05/12/2021,20:00,Mechelen,Genk,1,1,2,0.0,1.0,A,11.0,11.0,3.0,5.0,10.0,5.0,5.0,10.0,1.0,0.0,1.0,0.0,3.0,3.5,2.25
B1,10/12/2021,19:45,Charleroi,Oostende,1,0,1,0.0,0.0,D,11.0,19.0,6.0,3.0,8.0,10.0,5.0,9.0,0.0,1.0,0.0,0.0,1.5,4.0,5.75
B1,11/12/2021,15:15,Kortrijk,Oud-Heverlee Leuven,2,1,1,0.0,0.0,D,8.0,18.0,2.0,2.0,11.0,11.0,6.0,7.0,3.0,0.0,1.0,1.0,2.15,3.6,3.3
B1,11/12/2021,17:30,Eupen,Beerschot VA,1,0,1,1.0,0.0,H,15.0,21.0,7.0,4.0,8.0,10.0,5.0,7.0,1.0,1.0,0.0,0.0,2.05,3.75,3.4
B1,11/12/2021,17:30,St Truiden,Cercle Brugge,1,2,0,0.0,0.0,D,12.0,11.0,4.0,5.0,9.0,17.0,6.0,9.0,1.0,4.0,0.0,1.0,2.87,3.2,2.5
B1,11/12/2021,19:45,Seraing,Anderlecht,0,5,0,0.0,3.0,A,5.0,17.0,1.0,7.0,8.0,8.0,2.0,9.0,0.0,2.0,1.0,0.0,5.75,4.2,1.53
B1,12/12/2021,12:30,Antwerp,Standard,2,3,0,0.0,0.0,D,10.0,10.0,4.0,8.0,9.0,15.0,4.0,6.0,4.0,6.0,2.0,1.0,1.9,3.6,4.0
B1,12/12/2021,15:00,St. Gilloise,Mechelen,2,0,1,1.0,0.0,H,13.0,15.0,4.0,3.0,14.0,14.0,6.0,5.0,4.0,2.0,0.0,0.0,1.53,4.33,5.75
B1,12/12/2021,17:30,Gent,Genk,1,0,1,1.0,0.0,H,13.0,12.0,6.0,3.0,9.0,11.0,5.0,4.0,1.0,2.0,0.0,0.0,1.75,3.8,4.75
B1,12/12/2021,20:00,Club Brugge,Waregem,3,0,1,1.0,0.0,H,21.0,7.0,7.0,0.0,12.0,14.0,7.0,1.0,0.0,3.0,0.0,0.0,1.22,6.5,12.0
B1,14/12/2021,17:45,Cercle Brugge,Seraing,2,0,1,2.0,0.0,H,12.0,7.0,5.0,1.0,19.0,10.0,5.0,5.0,1.0,1.0,0.0,0.0,1.55,4.0,5.75
B1,14/12/2021,20:00,Anderlecht,St Truiden,2,0,1,0.0,0.0,D,18.0,8.0,4.0,2.0,9.0,17.0,6.0,6.0,0.0,2.0,0.0,0.0,1.4,4.75,6.5
B1,14/12/2021,20:00,Oostende,Kortrijk,0,2,0,0.0,1.0,A,12.0,13.0,0.0,4.0,10.0,10.0,6.0,4.0,1.0,1.0,0.0,0.0,2.45,3.4,2.7
B1,15/12/2021,17:45,Mechelen,Gent,4,3,1,1.0,1.0,D,12.0,22.0,5.0,9.0,13.0,10.0,4.0,10.0,2.0,0.0,0.0,0.0,3.8,3.75,1.9
B1,15/12/2021,17:45,Waregem,St. Gilloise,0,2,0,0.0,2.0,A,12.0,14.0,4.0,9.0,9.0,14.0,6.0,9.0,0.0,4.0,0.0,0.0,6.5,4.75,1.44
B1,15/12/2021,20:00,Oud-Heverlee Leuven,Club Brugge,1,4,0,0.0,1.0,A,16.0,14.0,7.0,4.0,7.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,5.5,4.2,1.55
B1,16/12/2021,17:45,Antwerp,Eupen,4,2,1,2.0,1.0,H,16.0,13.0,6.0,8.0,3.0,8.0,3.0,5.0,0.0,1.0,0.0,0.0,1.57,4.33,5.25
B1,16/12/2021,20:00,Genk,Charleroi,4,2,1,2.0,2.0,D,17.0,11.0,6.0,2.0,12.0,8.0,9.0,4.0,2.0,3.0,0.0,0.0,1.9,3.8,3.6
B1,17/12/2021,19:45,Seraing,Kortrijk,0,2,0,0.0,0.0,D,9.0,6.0,2.0,5.0,15.0,14.0,7.0,1.0,2.0,3.0,0.0,0.0,2.5,3.4,2.55
B1,18/12/2021,15:15,Beerschot VA,Oostende,0,2,0,0.0,2.0,A,13.0,14.0,3.0,6.0,9.0,19.0,8.0,5.0,0.0,5.0,1.0,1.0,2.2,3.5,3.0
B1,18/12/2021,17:30,St. Gilloise,Cercle Brugge,3,2,1,0.0,2.0,A,18.0,10.0,5.0,4.0,14.0,15.0,7.0,2.0,5.0,3.0,0.0,0.0,1.61,4.33,4.75
B1,18/12/2021,17:30,Waregem,Mechelen,3,2,1,0.0,1.0,A,19.0,11.0,6.0,6.0,10.0,14.0,9.0,5.0,2.0,1.0,0.0,0.0,3.4,3.8,1.95
B1,18/12/2021,19:45,Gent,St Truiden,2,1,1,1.0,0.0,H,8.0,15.0,4.0,3.0,13.0,8.0,5.0,6.0,3.0,1.0,0.0,0.0,1.4,4.75,8.0
B1,19/12/2021,12:30,Club Brugge,Anderlecht,2,2,2,1.0,0.0,H,16.0,12.0,5.0,6.0,16.0,8.0,9.0,8.0,1.0,2.0,0.0,0.0,1.85,3.75,3.8
B1,19/12/2021,15:00,Eupen,Charleroi,0,4,0,0.0,3.0,A,24.0,10.0,8.0,4.0,16.0,7.0,4.0,1.0,4.0,0.0,0.0,0.0,2.87,3.5,2.3
B1,19/12/2021,17:30,Genk,Antwerp,1,1,2,1.0,0.0,H,10.0,7.0,2.0,2.0,7.0,9.0,6.0,7.0,0.0,2.0,0.0,0.0,1.85,3.6,3.6
B1,19/12/2021,20:00,Oud-Heverlee Leuven,Standard,2,1,1,2.0,0.0,H,6.0,22.0,3.0,7.0,9.0,15.0,2.0,5.0,1.0,4.0,0.0,0.0,2.5,3.5,2.7
B1,26/12/2021,12:30,Cercle Brugge,Club Brugge,2,0,1,0.0,0.0,D,12.0,11.0,5.0,5.0,16.0,11.0,4.0,7.0,3.0,2.0,0.0,0.0,4.0,3.8,1.75
B1,26/12/2021,15:00,Standard,Waregem,0,1,0,0.0,0.0,D,19.0,8.0,2.0,2.0,16.0,10.0,8.0,1.0,2.0,1.0,1.0,0.0,1.57,4.33,4.75
B1,26/12/2021,17:30,St. Gilloise,Gent,0,0,2,0.0,0.0,D,6.0,10.0,0.0,2.0,11.0,11.0,5.0,6.0,0.0,3.0,0.0,0.0,2.2,3.75,3.0
B1,26/12/2021,20:00,Oostende,Genk,0,4,0,0.0,3.0,A,7.0,15.0,2.0,11.0,15.0,8.0,1.0,9.0,1.0,1.0,0.0,1.0,3.5,3.8,1.9
B1,27/12/2021,17:45,Charleroi,Oud-Heverlee Leuven,0,3,0,0.0,1.0,A,19.0,12.0,7.0,6.0,8.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,1.65,4.0,4.33
B1,27/12/2021,17:45,Mechelen,Seraing,2,0,1,0.0,0.0,D,18.0,19.0,6.0,4.0,12.0,5.0,6.0,10.0,4.0,3.0,0.0,0.0,1.65,4.0,4.5
B1,27/12/2021,20:00,Beerschot VA,Anderlecht,0,7,0,0.0,3.0,A,5.0,16.0,2.0,9.0,15.0,10.0,4.0,7.0,2.0,0.0,1.0,0.0,5.25,4.2,1.57
B1,27/12/2021,20:00,St Truiden,Eupen,2,0,1,1.0,0.0,H,13.0,9.0,4.0,1.0,12.0,16.0,6.0,2.0,1.0,3.0,0.0,0.0,2.2,3.5,2.9
B1,14/01/2022,19:45,Gent,Kortrijk,2,2,2,1.0,1.0,D,22.0,13.0,5.0,6.0,9.0,19.0,6.0,6.0,1.0,5.0,0.0,0.0,1.4,4.5,8.5
B1,15/01/2022,15:15,Oud-Heverlee Leuven,Mechelen,5,0,1,,,,,,,,,,,,,,,,2.1,3.6,3.4
B1,15/01/2022,19:45,Club Brugge,St Truiden,2,0,1,1.0,0.0,H,19.0,5.0,8.0,2.0,8.0,11.0,7.0,1.0,0.0,4.0,0.0,0.0,1.28,5.75,9.0
B1,16/01/2022,12:30,Antwerp,Charleroi,3,0,1,2.0,0.0,H,16.0,13.0,4.0,3.0,12.0,10.0,3.0,4.0,2.0,2.0,0.0,0.0,1.9,3.6,3.75
B1,16/01/2022,15:00,Eupen,Cercle Brugge,0,2,0,0.0,0.0,D,5.0,14.0,3.0,6.0,11.0,17.0,3.0,3.0,2.0,2.0,0.0,0.0,3.8,3.6,1.9
B1,16/01/2022,17:30,Anderlecht,Standard,1,1,2,1.0,0.0,H,15.0,6.0,3.0,1.0,10.0,14.0,3.0,1.0,1.0,3.0,0.0,0.0,1.4,4.5,7.0
B1,16/01/2022,20:00,Genk,Beerschot VA,4,1,1,2.0,0.0,H,19.0,8.0,10.0,4.0,10.0,8.0,8.0,4.0,1.0,2.0,0.0,0.0,1.33,5.5,7.0
B1,18/01/2022,19:00,Seraing,St. Gilloise,0,4,0,0.0,2.0,A,14.0,9.0,3.0,6.0,10.0,15.0,7.0,0.0,2.0,1.0,0.0,1.0,8.0,4.5,1.4
B1,21/01/2022,19:45,Oostende,Antwerp,1,2,0,0.0,0.0,D,12.0,14.0,6.0,5.0,8.0,7.0,5.0,8.0,1.0,2.0,0.0,0.0,3.75,3.75,1.9
B1,22/01/2022,15:15,Kortrijk,Eupen,1,1,2,0.0,1.0,A,18.0,11.0,5.0,3.0,15.0,15.0,5.0,1.0,0.0,1.0,0.0,0.0,1.83,3.6,4.0
B1,22/01/2022,17:30,Beerschot VA,Oud-Heverlee Leuven,3,1,1,2.0,1.0,H,15.0,17.0,12.0,5.0,14.0,13.0,8.0,5.0,1.0,3.0,0.0,0.0,3.1,3.6,2.15
B1,22/01/2022,17:30,St Truiden,Seraing,3,1,1,1.0,1.0,D,13.0,9.0,6.0,1.0,14.0,6.0,6.0,1.0,2.0,2.0,0.0,0.0,1.83,3.5,4.5
B1,22/01/2022,19:45,Charleroi,Gent,0,0,2,0.0,0.0,D,12.0,8.0,4.0,4.0,13.0,12.0,4.0,4.0,1.0,1.0,0.0,0.0,3.2,3.5,2.15
B1,23/01/2022,12:30,Standard,Club Brugge,2,2,2,1.0,1.0,D,12.0,19.0,6.0,6.0,13.0,9.0,5.0,7.0,2.0,1.0,0.0,1.0,4.75,3.75,1.7
B1,23/01/2022,15:00,St. Gilloise,Genk,2,1,1,1.0,0.0,H,8.0,8.0,5.0,2.0,15.0,11.0,5.0,6.0,3.0,0.0,0.0,0.0,1.9,3.75,3.6
B1,23/01/2022,17:30,Mechelen,Anderlecht,0,1,0,0.0,1.0,A,3.0,8.0,0.0,5.0,12.0,6.0,4.0,4.0,3.0,2.0,0.0,0.0,4.5,3.8,1.72
B1,23/01/2022,20:00,Cercle Brugge,Waregem,3,1,1,2.0,0.0,H,12.0,10.0,5.0,4.0,15.0,10.0,3.0,5.0,3.0,4.0,0.0,0.0,1.53,4.2,6.0
B1,25/01/2022,17:45,Antwerp,St Truiden,1,1,2,1.0,0.0,H,13.0,7.0,3.0,2.0,7.0,16.0,8.0,5.0,0.0,2.0,0.0,0.0,1.85,3.6,4.0
B1,25/01/2022,20:00,Charleroi,Kortrijk,1,1,2,1.0,1.0,D,19.0,7.0,10.0,2.0,14.0,11.0,6.0,2.0,2.0,3.0,0.0,0.0,1.95,3.5,3.75
B1,25/01/2022,20:00,Gent,Oostende,1,1,2,0.0,1.0,A,17.0,4.0,6.0,2.0,9.0,15.0,5.0,3.0,1.0,3.0,0.0,0.0,1.44,4.5,7.0
B1,26/01/2022,17:45,Eupen,Standard,0,2,0,0.0,1.0,A,16.0,14.0,3.0,4.0,7.0,9.0,11.0,2.0,1.0,2.0,0.0,0.0,3.0,3.4,2.3
B1,26/01/2022,17:45,Waregem,Oud-Heverlee Leuven,1,1,2,1.0,1.0,D,10.0,10.0,4.0,3.0,6.0,10.0,6.0,2.0,2.0,2.0,0.0,0.0,2.7,3.5,2.45
B1,26/01/2022,20:00,Anderlecht,Cercle Brugge,0,2,0,0.0,0.0,D,3.0,17.0,0.0,9.0,10.0,17.0,4.0,1.0,1.0,2.0,1.0,0.0,1.65,3.8,5.0
B1,26/01/2022,20:00,Seraing,Beerschot VA,2,1,1,1.0,0.0,H,14.0,14.0,4.0,4.0,10.0,8.0,5.0,9.0,2.0,1.0,0.0,0.0,1.95,3.6,3.6
B1,27/01/2022,19:45,Club Brugge,St. Gilloise,0,0,2,0.0,0.0,D,10.0,17.0,1.0,6.0,14.0,14.0,4.0,9.0,1.0,4.0,0.0,0.0,2.05,3.6,3.4
B1,28/01/2022,19:45,St Truiden,Charleroi,0,1,0,0.0,1.0,A,18.0,13.0,3.0,2.0,12.0,9.0,10.0,4.0,1.0,1.0,0.0,0.0,2.6,3.4,2.7
B1,29/01/2022,15:15,Beerschot VA,Waregem,3,3,2,1.0,3.0,A,18.0,8.0,7.0,3.0,12.0,16.0,13.0,1.0,1.0,3.0,0.0,0.0,2.3,3.4,3.0
B1,29/01/2022,17:30,Seraing,Eupen,0,0,2,0.0,0.0,D,14.0,10.0,5.0,2.0,8.0,16.0,6.0,1.0,2.0,3.0,0.0,0.0,2.4,3.4,2.8
B1,29/01/2022,19:45,Cercle Brugge,Oostende,0,1,0,0.0,0.0,D,10.0,11.0,2.0,3.0,14.0,14.0,5.0,4.0,1.0,2.0,0.0,0.0,1.5,4.0,6.5
B1,30/01/2022,12:30,St. Gilloise,Anderlecht,1,0,1,1.0,0.0,H,6.0,9.0,5.0,3.0,15.0,14.0,5.0,2.0,3.0,1.0,0.0,0.0,2.3,3.5,2.9
B1,30/01/2022,15:00,Gent,Antwerp,0,1,0,0.0,1.0,A,16.0,3.0,4.0,2.0,11.0,14.0,8.0,7.0,3.0,3.0,0.0,0.0,1.8,3.5,4.33
B1,30/01/2022,17:30,Standard,Mechelen,1,2,0,1.0,0.0,H,17.0,8.0,8.0,4.0,11.0,16.0,6.0,5.0,1.0,4.0,0.0,0.0,2.1,3.5,3.25
B1,30/01/2022,20:00,Kortrijk,Club Brugge,0,1,0,0.0,0.0,D,8.0,17.0,1.0,6.0,10.0,13.0,3.0,4.0,2.0,1.0,0.0,0.0,5.25,3.75,1.65
B1,02/02/2022,17:45,Kortrijk,Antwerp,0,2,0,0.0,1.0,A,28.0,5.0,5.0,2.0,9.0,3.0,8.0,1.0,2.0,1.0,1.0,1.0,2.75,4.0,2.2
B1,04/02/2022,19:45,Charleroi,Seraing,2,0,1,1.0,0.0,H,10.0,7.0,3.0,1.0,11.0,6.0,6.0,8.0,1.0,3.0,0.0,1.0,1.6,4.2,5.25
B1,05/02/2022,15:15,Kortrijk,St Truiden,1,3,0,0.0,2.0,A,12.0,11.0,3.0,4.0,18.0,18.0,6.0,2.0,3.0,4.0,0.0,0.0,2.25,3.5,3.0
B1,05/02/2022,17:30,Oostende,Oud-Heverlee Leuven,1,3,0,0.0,1.0,A,12.0,8.0,3.0,4.0,11.0,13.0,6.0,2.0,2.0,1.0,0.0,0.0,2.45,3.4,2.75
B1,05/02/2022,17:30,Standard,Cercle Brugge,1,1,2,0.0,1.0,A,9.0,17.0,5.0,6.0,18.0,19.0,4.0,8.0,6.0,3.0,0.0,1.0,2.7,3.4,2.5
B1,05/02/2022,19:45,Antwerp,St. Gilloise,0,2,0,0.0,0.0,D,14.0,16.0,2.0,6.0,8.0,13.0,6.0,4.0,3.0,3.0,0.0,0.0,3.1,3.6,2.1
B1,06/02/2022,12:30,Club Brugge,Gent,1,2,0,0.0,1.0,A,13.0,10.0,3.0,3.0,9.0,15.0,9.0,5.0,4.0,5.0,2.0,0.0,2.25,3.5,3.0
B1,06/02/2022,15:00,Mechelen,Beerschot VA,3,2,1,3.0,0.0,H,11.0,11.0,4.0,2.0,12.0,15.0,6.0,8.0,0.0,3.0,1.0,0.0,1.85,3.75,3.8
B1,06/02/2022,17:30,Anderlecht,Eupen,4,1,1,3.0,1.0,H,19.0,8.0,5.0,5.0,12.0,8.0,9.0,3.0,0.0,1.0,0.0,0.0,1.36,5.0,7.5
B1,06/02/2022,20:00,Genk,Waregem,2,0,1,1.0,0.0,H,13.0,10.0,5.0,1.0,12.0,7.0,5.0,4.0,2.0,2.0,0.0,0.0,1.33,5.0,9.0
B1,09/02/2022,17:45,Waregem,Oostende,0,0,2,0.0,0.0,D,12.0,18.0,6.0,3.0,10.0,14.0,6.0,8.0,0.0,1.0,0.0,0.0,2.15,3.5,3.2
B1,09/02/2022,20:00,Oud-Heverlee Leuven,Genk,2,1,1,1.0,1.0,D,22.0,12.0,6.0,7.0,18.0,8.0,4.0,3.0,2.0,3.0,0.0,1.0,4.0,3.75,1.83
B1,11/02/2022,19:45,Seraing,Antwerp,0,1,0,0.0,0.0,D,8.0,19.0,3.0,5.0,14.0,11.0,1.0,9.0,1.0,2.0,0.0,1.0,3.6,3.5,2.0
B1,12/02/2022,15:15,Eupen,Gent,0,1,0,0.0,1.0,A,9.0,11.0,3.0,7.0,10.0,8.0,8.0,3.0,2.0,2.0,0.0,1.0,4.75,3.6,1.66
B1,12/02/2022,17:30,Mechelen,Oostende,3,0,1,1.0,0.0,H,11.0,4.0,4.0,1.0,1.0,13.0,7.0,3.0,0.0,1.0,0.0,0.0,1.8,4.0,4.0
B1,12/02/2022,17:30,Oud-Heverlee Leuven,Cercle Brugge,3,2,1,1.0,2.0,A,11.0,16.0,5.0,5.0,13.0,13.0,5.0,5.0,2.0,4.0,0.0,0.0,3.0,3.4,2.25
B1,12/02/2022,19:45,Waregem,Anderlecht,1,2,0,0.0,2.0,A,13.0,11.0,4.0,5.0,8.0,6.0,6.0,5.0,2.0,1.0,0.0,0.0,6.5,4.5,1.45
B1,13/02/2022,12:30,Genk,Standard,2,0,1,1.0,0.0,H,15.0,11.0,6.0,4.0,14.0,24.0,4.0,0.0,4.0,3.0,0.0,0.0,1.61,3.8,4.5
B1,13/02/2022,15:00,St. Gilloise,St Truiden,0,1,0,0.0,0.0,D,11.0,13.0,1.0,5.0,17.0,13.0,5.0,4.0,5.0,2.0,0.0,0.0,1.33,5.0,8.0
B1,13/02/2022,17:30,Club Brugge,Charleroi,2,0,1,1.0,0.0,H,10.0,15.0,5.0,3.0,7.0,9.0,5.0,5.0,1.0,1.0,0.0,0.0,1.66,4.0,4.75
B1,13/02/2022,20:00,Beerschot VA,Kortrijk,2,1,1,2.0,1.0,H,10.0,14.0,3.0,4.0,15.0,10.0,3.0,7.0,2.0,3.0,0.0,0.0,3.1,3.5,2.15
B1,16/02/2022,17:45,Genk,Mechelen,4,1,1,1.0,0.0,H,25.0,6.0,9.0,2.0,5.0,6.0,12.0,5.0,0.0,0.0,0.0,1.0,1.57,3.8,5.0
B1,19/02/2022,15:15,Cercle Brugge,Beerschot VA,2,0,1,2.0,0.0,H,26.0,7.0,10.0,2.0,14.0,11.0,10.0,2.0,1.0,2.0,0.0,1.0,1.4,4.33,7.0
B1,19/02/2022,17:30,Kortrijk,Waregem,5,0,1,2.0,0.0,H,17.0,16.0,10.0,3.0,8.0,11.0,1.0,5.0,1.0,4.0,0.0,1.0,1.9,3.5,3.6
B1,19/02/2022,17:30,Oostende,Standard,1,0,1,1.0,0.0,H,15.0,4.0,5.0,0.0,14.0,16.0,2.0,0.0,1.0,5.0,0.0,0.0,2.7,3.2,2.37
B1,19/02/2022,19:45,Charleroi,St. Gilloise,0,3,0,0.0,2.0,A,13.0,17.0,5.0,7.0,11.0,9.0,1.0,2.0,3.0,4.0,0.0,1.0,3.5,3.5,1.85
B1,20/02/2022,12:30,Antwerp,Mechelen,1,2,0,0.0,2.0,A,24.0,12.0,5.0,8.0,7.0,14.0,10.0,3.0,0.0,2.0,0.0,0.0,1.75,3.6,3.75
B1,20/02/2022,15:00,Eupen,Club Brugge,1,3,0,0.0,1.0,A,11.0,15.0,5.0,6.0,9.0,7.0,8.0,3.0,1.0,0.0,0.0,0.0,5.75,4.2,1.5
B1,20/02/2022,17:30,Anderlecht,Genk,2,0,1,2.0,0.0,H,14.0,10.0,5.0,1.0,10.0,11.0,4.0,3.0,4.0,2.0,0.0,1.0,1.8,3.6,3.6
B1,20/02/2022,20:00,St Truiden,Oud-Heverlee Leuven,2,0,1,1.0,0.0,H,10.0,8.0,4.0,3.0,11.0,7.0,6.0,8.0,3.0,3.0,0.0,1.0,2.3,3.25,2.87
B1,23/02/2022,17:45,Gent,Seraing,4,0,1,3.0,0.0,H,13.0,7.0,5.0,1.0,8.0,5.0,3.0,8.0,1.0,2.0,0.0,0.0,1.25,5.5,10.0
B1,25/02/2022,19:45,Beerschot VA,Charleroi,2,3,0,1.0,1.0,D,11.0,17.0,6.0,7.0,9.0,8.0,4.0,3.0,1.0,2.0,0.0,0.0,3.5,3.5,1.83
B1,26/02/2022,15:15,St. Gilloise,Eupen,0,0,2,0.0,0.0,D,13.0,2.0,2.0,0.0,16.0,10.0,9.0,3.0,0.0,4.0,0.0,0.0,1.36,4.75,6.0
B1,26/02/2022,17:30,Mechelen,Cercle Brugge,2,2,2,2.0,2.0,D,21.0,14.0,5.0,5.0,10.0,16.0,7.0,5.0,3.0,4.0,1.0,1.0,2.2,3.4,2.8
B1,26/02/2022,17:30,Oostende,St Truiden,0,0,2,0.0,0.0,D,11.0,7.0,2.0,1.0,9.0,14.0,4.0,4.0,1.0,2.0,0.0,0.0,2.3,3.5,2.5
B1,26/02/2022,19:45,Oud-Heverlee Leuven,Anderlecht,0,0,2,0.0,0.0,D,14.0,18.0,4.0,5.0,2.0,12.0,5.0,4.0,1.0,4.0,0.0,1.0,4.5,3.75,1.65
B1,27/02/2022,12:30,Club Brugge,Antwerp,4,1,1,2.0,1.0,H,17.0,8.0,9.0,3.0,18.0,11.0,7.0,3.0,3.0,2.0,0.0,0.0,1.65,3.75,4.5
